x,N145,N1207,N2125,x,N145,N1207,N2125,x,N145,N1207,N2125
6.97328,-0.347755,-0.274791,-0.244352,6.99189,-0.329935,-0.254708,-0.228662,6.87796,-0.809008,-0.772547,-0.714568
6.98094,-0.34252,-0.268251,-0.237013,6.99982,-0.317351,-0.241547,-0.216993,6.88631,-0.805948,-0.768888,-0.710184
6.98872,-0.333516,-0.25913,-0.230138,7,-0.313244,-0.235801,-0.212322,6.89485,-0.799961,-0.763117,-0.706064
6.99626,-0.330243,-0.254174,-0.224497,,,,,6.90323,-0.796875,-0.759432,-0.701744
7,-0.318335,-0.241162,-0.213037,,,,,6.9118,-0.790577,-0.753479,-0.697656
,,,,,,,,6.92045,-0.787237,-0.749371,-0.692436
,,,,,,,,6.92926,-0.779582,-0.74213,-0.687269
,,,,,,,,6.93821,-0.778267,-0.740074,-0.684589
,,,,,,,,6.94736,-0.769415,-0.731822,-0.678601
,,,,,,,,6.95632,-0.766827,-0.728141,-0.674034
,,,,,,,,6.96534,-0.754205,-0.715802,-0.663177
,,,,,,,,6.974,-0.754228,-0.714622,-0.661838
,,,,,,,,6.98293,-0.742023,-0.702604,-0.651187
,,,,,,,,6.99152,-0.740857,-0.700022,-0.648467
,,,,,,,,7,-0.72902,-0.688072,-0.637861
