x,N3057,x,N3057,x,N3057,x,N3237,x,N3237,x,N3237
1.24278,0.00266019,1.29316,0.00266741,1.27308,0.00266548,1.4663,0.00142066,1.4635,0.00142235,1.49675,0.00140935
1.25083,0.00266275,1.30167,0.00266937,1.28095,0.00266618,1.4763,0.00141694,1.4735,0.00141896,1.50675,0.00140068
1.25842,0.0026642,1.30987,0.00267099,1.28882,0.00266712,1.4863,0.00141203,1.4835,0.00141438,1.51675,0.00139095
1.26577,0.00266519,1.31829,0.00267232,1.29694,0.00266869,1.4963,0.00140588,1.4935,0.00140862,1.52675,0.00138
1.27292,0.00266598,1.32591,0.00267345,1.30479,0.0026705,1.5063,0.00139722,1.5035,0.00140061,1.53674,0.00136785
1.28023,0.00266651,1.334,0.00267448,1.31264,0.002672,1.5163,0.00138753,1.5135,0.00139121,1.54674,0.00125347
1.28768,0.00266716,1.34232,0.00267528,1.32024,0.00267325,1.5263,0.00137661,1.5235,0.00138064,1.55674,0.00133982
1.29492,0.00266838,1.35097,0.00267598,1.32761,0.00267435,1.5363,0.00136448,1.5335,0.00136886,1.56674,0.00130608
1.30248,0.00267037,1.35989,0.00267655,1.3355,0.00267529,1.5463,0.00125975,1.5435,0.00135585,1.57674,0.00131965
1.30982,0.0026718,1.36902,0.002677,1.34363,0.00267603,1.5563,0.00133645,1.5535,0.00131654,1.58674,0.00131727
1.31716,0.00267303,1.37833,0.00267736,1.35213,0.00267666,1.5663,0.00130327,1.5635,0.00132609,1.59674,0.00132367
1.32504,0.0026741,1.38778,0.00267762,1.36093,0.00267716,1.5763,0.00131348,1.5735,0.00131519,1.60674,0.00132979
1.33316,0.00267497,1.39734,0.00267781,1.36997,0.00267755,1.5863,0.0013112,1.5835,0.00131351,1.61674,0.00133202
1.34165,0.00267573,1.40698,0.00267793,1.37921,0.00267785,1.5963,0.00131497,1.5935,0.00131569,1.62674,0.00133194
1.35043,0.00267635,1.4167,0.00267801,1.38859,0.00267807,1.6063,0.00132113,1.6035,0.00132227,1.63674,0.00132852
1.35946,0.00267685,1.42647,0.00267804,1.3981,0.00267824,1.6163,0.00132347,1.6135,0.00132599,1.64674,0.00132236
1.36868,0.00267724,1.43629,0.00267804,1.40771,0.00267835,1.6263,0.00132335,1.6235,0.0013262,1.65674,0.00131274
1.37806,0.00267753,1.44614,0.00267801,1.41739,0.00267842,1.6363,0.00132004,1.6335,0.00132407,1.66674,0.00130051
1.38756,0.00267774,1.45603,0.00267796,1.42714,0.00267846,1.6463,0.00131381,1.6435,0.00131841,1.67674,0.001285
1.39717,0.00267789,1.46594,0.00267788,1.43694,0.00267847,1.6563,0.00130417,1.6535,0.00130997,1.68674,0.00126675
1.40685,0.00267798,1.47586,0.00267781,1.44678,0.00267845,1.6663,0.00129192,1.6635,0.00129822,1.69674,0.00124527
1.41659,0.00267803,1.4858,0.00267777,1.45665,0.00267841,1.6763,0.00127638,1.6735,0.00128379,1.70674,0.00122094
1.42639,0.00267804,1.49575,0.00267759,1.46655,0.00267836,1.6863,0.00125807,1.6835,0.00126611,1.71674,0.00119345
1.43623,0.00267803,1.50571,0.0026767,1.47646,0.00267831,1.6963,0.00123654,1.6935,0.00124563,1.72674,0.00116277
1.4461,0.00267799,1.51568,0.00267462,1.4864,0.00267829,1.7063,0.00121216,1.7035,0.00122196,1.73674,0.00112868
1.45599,0.00267794,1.52566,0.0026686,1.49634,0.00267809,1.7163,0.00118455,1.7135,0.00119539,1.74674,0.00109133
1.46591,0.00267785,1.53564,0.00265936,1.5063,0.00267719,1.7263,0.00115384,1.7235,0.00116549,1.7563,0.00105236
1.47584,0.00267779,1.54518,0.00264726,1.51627,0.00267499,1.7363,0.00111971,1.7335,0.00113242,1.76596,0.00101233
1.48579,0.00267775,1.55433,0.00263267,1.52624,0.00266888,1.7463,0.00108228,1.7435,0.00109595,1.77565,0.000978615
1.49574,0.00267757,1.56348,0.00261497,1.53621,0.00265945,1.7563,0.00104288,1.75306,0.00105711,1.7854,0.000946836
1.50571,0.00267668,1.57263,0.00259436,1.54492,0.00264823,1.7663,0.00100244,1.76271,0.00101726,1.79518,0.000913246
1.51568,0.00267464,1.58183,0.00116901,1.55345,0.00263451,1.7763,0.000964508,1.77243,0.000976269,1.80499,0.000887557
1.52566,0.00266868,1.59103,0.00254225,1.56216,0.00261766,1.7863,0.00093235,1.78221,0.00094464,1.81484,0.000859298
1.53564,0.00265945,1.60032,0.00110778,1.57055,0.00259848,1.7963,0.000898209,1.79201,0.000911346,1.82471,0.000828469
1.54518,0.00264738,1.60961,0.00247735,1.57902,0.00115446,1.8063,0.000868397,1.80185,0.000877328,1.83461,0.00079509
1.55433,0.00263281,1.61898,0.00105434,1.58733,0.00255019,1.8163,0.000839724,1.81172,0.00084973,1.84453,0.000759191
1.56328,0.00261528,1.62836,0.00240005,1.59597,0.00112231,1.8263,0.000808471,1.82161,0.000819582,1.85402,0.000720994
1.57162,0.00259574,1.63781,0.00103284,1.60461,0.0024892,1.8363,0.000774655,1.83153,0.000786865,1.86361,0.000680301
1.57997,0.00113981,1.64725,0.00230827,1.61352,0.00104622,1.84586,0.000738523,1.84102,0.000751829,1.87328,0.000637114
1.5884,0.00254658,1.65677,0.00100861,1.62208,0.00241675,1.85551,0.000699887,1.85057,0.000714297,1.88301,0.000610418
1.59714,0.00111532,1.66589,0.00220051,1.63082,0.00102046,1.86523,0.000658745,1.8602,0.000674253,1.8928,0.000624837
1.60588,0.00248461,1.67511,0.000980618,1.63955,0.00233166,1.875,0.000615056,1.86991,0.000631703,1.90263,0.00063468
1.61468,0.00104155,1.68434,0.00207441,1.64796,0.000991579,1.88356,0.000606181,1.87968,0.000602423,1.91249,0.000640671
1.62331,0.00241124,1.6936,0.000948073,1.65637,0.00223193,1.8924,0.000619746,1.88922,0.000615109,1.92238,0.000653191
1.63202,0.00101774,1.70291,0.00192361,1.66486,0.000965933,1.90146,0.000628786,1.89885,0.000625521,1.93229,0.000662123
1.64072,0.0023251,1.71184,0.000887085,1.67336,0.00211621,1.91071,0.000635073,1.90856,0.000631517,1.94221,0.000667596
1.6491,0.000988518,1.72083,0.00174384,1.68194,0.000956252,1.92011,0.000646746,1.91832,0.000640774,1.95214,0.000669721
1.65748,0.00222424,1.72993,0.000834713,1.69059,0.00197828,1.92962,0.000654882,1.92813,0.000649912,1.96209,0.000668597
1.66605,0.000970466,1.73909,0.00152596,1.6994,0.000922697,1.93923,0.000659564,1.93797,0.000655549,1.97204,0.000664307
1.67462,0.00210693,1.74835,0.000958367,1.70804,0.00181391,1.94888,0.000660918,1.94784,0.000657812,1.98199,0.000663494
1.68327,0.000950491,1.75723,0.00126152,1.71675,0.000843942,1.9586,0.000659015,1.95773,0.00065679,1.99195,0.000699601
1.692,0.00196711,1.76618,0.000792782,1.72405,0.00161803,1.96836,0.000653946,1.96763,0.00065257,2.00192,0.000734092
1.70087,0.000915541,1.77338,0.000948634,1.73115,0.000818386,1.97816,0.000668945,1.97755,0.000654605,2.0119,0.000369604
1.70974,0.00180011,1.78092,0.000768189,1.73806,0.00138383,1.98796,0.000704979,1.98748,0.00069112,2.02187,0.000542961
1.71875,0.00084209,1.78893,0.000620653,1.74535,0.0010722,1.99781,0.000739168,1.99743,0.000725767,2.03185,0.000833881
1.72781,0.00159867,1.79706,0.000576915,1.75263,0.00109894,2.00767,0.000491145,2.00738,0.000481624,2.04183,0.000866447
1.73687,0.000898852,1.80555,0.000606016,1.76005,0.000874977,2.01755,0.000305154,2.01734,0.00029406,2.05182,0.000898881
1.74557,0.00135322,1.81412,0.000704321,1.76762,0.000751633,2.02746,0.000782106,2.02731,0.000777814,2.06181,0.000931212
1.75443,0.000912666,1.82286,0.000872666,1.77532,0.000613175,2.03739,0.000869389,2.03728,0.00085738,2.0718,0.000963979
1.76296,0.00105775,1.83143,0.00105175,1.78314,0.000583351,2.04733,0.000901226,2.04726,0.00088951,2.08179,0.000996789
1.77148,0.00084902,1.84016,0.00121565,1.79108,0.000613753,2.05729,0.00093299,2.05725,0.000921552,2.09179,0.0010296
1.78008,0.000699967,1.84896,0.00136581,1.79914,0.000723735,2.06725,0.000964951,2.06723,0.000953769,2.10178,0.00106241
1.78896,0.000591735,1.85777,0.00150496,1.80729,0.000894554,2.07722,0.000997214,2.07722,0.000986272,2.11178,0.00109522
1.79789,0.000575806,1.86624,0.00163415,1.81555,0.00107198,2.08719,0.00102949,2.08722,0.00101878,2.12178,0.00112802
1.80704,0.000621759,1.87441,0.00175449,1.8239,0.00123395,2.09717,0.0010618,2.09721,0.00105129,2.13177,0.00116085
1.81623,0.000755752,1.88258,0.0018638,1.8321,0.00138352,2.10716,0.00109412,2.1072,0.00108381,2.14177,0.00119364
1.82551,0.000937372,1.89075,0.00196546,1.84039,0.00152195,2.11715,0.0011265,2.1172,0.00111638,2.15177,0.00122685
1.8348,0.00111074,1.89902,0.00206153,1.84853,0.00165046,2.12714,0.00115889,2.1272,0.00114894,2.16177,0.00126056
1.84417,0.00126891,1.90763,0.00214962,1.8564,0.0017708,2.13713,0.00119126,2.13719,0.00118148,2.17133,0.00129403
1.85316,0.0014151,1.91607,0.00223483,1.86426,0.00188439,2.14712,0.00122371,2.14719,0.00121409,2.18098,0.0013273
1.8622,0.00155048,1.92459,0.00231351,1.87213,0.00198981,2.15712,0.00125683,2.15719,0.00124735,2.1907,0.00136035
1.87089,0.001676,1.93311,0.00238482,1.88,0.00208848,2.16711,0.00128989,2.16719,0.00128056,2.20048,0.00139314
1.87958,0.00179401,1.94172,0.00244769,1.88761,0.0021815,2.17688,0.00132293,2.17719,0.00131366,2.2103,0.00142564
1.88692,0.00190062,1.95015,0.0025033,1.89523,0.00226852,2.18669,0.00135577,2.18719,0.00134659,2.22016,0.00145783
1.89397,0.00200062,1.95867,0.00254728,1.90285,0.00234824,2.19654,0.00138839,2.19718,0.00137932,2.23004,0.00148966
1.90117,0.00209539,1.96727,0.00258236,1.90991,0.00241962,2.20641,0.00142076,2.20718,0.00141181,2.23995,0.00152172
1.90853,0.00218388,1.97587,0.00260562,1.91714,0.00248422,2.21632,0.00145284,2.21718,0.00144401,2.24943,0.00155409
1.91603,0.00226796,1.98447,0.00262254,1.92437,0.00253646,2.22624,0.00148459,2.22718,0.00147589,2.25901,0.00158623
1.92367,0.00234538,1.99324,0.00263101,1.93175,0.00257737,2.23618,0.00151613,2.23718,0.00150767,2.26868,0.00161798
1.93119,0.0024146,2.00183,0.00263304,1.93892,0.00260605,2.24612,0.00154839,2.24718,0.00154006,2.27838,0.00164917
1.93848,0.0024772,2.01011,0.0018534,1.9459,0.00262529,2.25606,0.0015804,2.25718,0.00157221,2.28814,0.00167974
1.94567,0.00252813,2.01872,0.00108497,1.95257,0.00263193,2.26602,0.00161212,2.26718,0.00160403,2.2979,0.00170969
1.95267,0.00257047,2.0276,0.000463804,1.95889,0.00263444,2.27598,0.00164346,2.27718,0.00163544,2.30771,0.00173881
1.95949,0.00259983,2.03655,0.000805044,1.96522,0.00263655,2.28429,0.0016743,2.28718,0.00166613,2.31756,0.00176742
1.96598,0.00261906,2.04555,0.00157509,1.97143,0.0026383,2.2926,0.00170461,2.29674,0.00169633,2.32743,0.00179508
1.97234,0.00263139,2.05437,0.0024757,1.97784,0.00263984,2.30124,0.00173394,2.30639,0.00172565,2.33731,0.00182215
1.97853,0.00263366,2.06285,0.00263869,1.98445,0.00264117,2.31004,0.00176279,2.31611,0.00175446,2.34721,0.00184677
1.98462,0.00263588,2.07103,0.00263935,1.99124,0.00264233,2.31907,0.00179073,2.32588,0.00178233,2.35712,0.00186969
1.99065,0.00263758,2.07931,0.0026397,1.9982,0.0026433,2.3283,0.00181806,2.33568,0.00180961,2.36705,0.00189066
1.99669,0.00263903,2.08758,0.00263995,2.00517,0.00225253,2.33767,0.00184444,2.34552,0.00183458,2.37699,0.00191009
2.00057,0.00264005,2.09596,0.00264018,2.01274,0.0015189,2.34708,0.0018689,2.35538,0.00185781,2.38695,0.0019277
2.00557,0.00219053,2.10433,0.0026404,2.0206,0.000774342,2.35656,0.00189138,2.36527,0.00187905,2.39691,0.00195213
2.01116,0.00168071,2.11241,0.00264072,2.02871,0.000176551,2.36614,0.00191235,2.37517,0.00189877,2.40688,0.00198762
2.01727,0.00113155,2.12021,0.00264108,2.03704,0.000851962,2.3758,0.00193148,2.3851,0.00191668,2.41685,0.00203628
2.02359,0.000596261,2.12814,0.00264155,2.04557,0.00165858,2.38546,0.00194928,2.39504,0.00193495,2.42684,0.0020898
2.03011,0.000379147,2.13582,0.00264206,2.05428,0.00258047,2.39519,0.0019732,2.40499,0.00197063,2.43682,0.00214115
2.03704,0.000868259,2.14361,0.00264257,2.06298,0.00264351,2.40497,0.00200858,2.41495,0.00201435,2.44681,0.00219007
2.04381,0.00147522,2.15117,0.00264327,2.07194,0.00264348,2.4148,0.00205688,2.42492,0.00206808,2.4568,0.00223671
2.05074,0.0021358,2.1585,0.002644,2.08071,0.00264332,2.42465,0.00211012,2.4349,0.00211968,2.46679,0.00228092
2.05751,0.00264312,2.16583,0.0026452,2.08972,0.00264324,2.43454,0.00216105,2.44488,0.00216887,2.47678,0.00232276
2.06446,0.00264335,2.17348,0.00264582,2.09839,0.00264316,2.44445,0.00220981,2.45486,0.0022158,2.48678,0.00236466
2.0714,0.00264343,2.18113,0.00264638,2.10731,0.00264317,2.45437,0.0022562,2.46485,0.00226033,2.49677,0.00240517
2.07851,0.00264335,2.18905,0.00264691,2.11589,0.00264329,2.46431,0.00230036,2.47483,0.00230252,2.50677,0.00244339
2.08562,0.00264327,2.19709,0.00264738,2.12416,0.00264356,2.47427,0.00234214,2.48482,0.00234406,2.51677,0.0024793
2.09288,0.0026432,2.20536,0.00264777,2.13228,0.00264389,2.48423,0.00238336,2.49482,0.0023849,2.52676,0.00251284
2.0998,0.00264318,2.21383,0.00264809,2.14013,0.0026443,2.4942,0.00242388,2.50481,0.00242348,2.53676,0.00254399
2.10655,0.00264318,2.22248,0.00264835,2.14784,0.00264481,2.50417,0.00246224,2.51481,0.00245979,2.54676,0.00257283
2.11314,0.00264334,2.2314,0.00264853,2.15555,0.00264553,2.51415,0.00249833,2.5248,0.00249373,2.55676,0.00259948
2.11974,0.0026435,2.24044,0.00264874,2.16314,0.00264688,2.52369,0.00253214,2.5348,0.0025253,2.56676,0.00262089
2.12619,0.0026438,2.24968,0.00264894,2.17086,0.00264753,2.53333,0.00256365,2.5448,0.00255469,2.57614,0.00263956
2.13252,0.00264416,2.25855,0.0026491,2.17845,0.00264812,2.54304,0.00259306,2.5548,0.00258192,2.58565,0.00265511
2.13874,0.00264456,2.26755,0.00264924,2.18617,0.00264868,2.5528,0.00262053,2.56479,0.00260398,2.59526,0.00266779
2.14495,0.00264488,2.27636,0.00264934,2.19377,0.00264916,2.56262,0.00264391,2.57418,0.00262328,2.60494,0.00267771
2.15111,0.00264541,2.28531,0.00264941,2.20149,0.00264958,2.57244,0.00266314,2.58368,0.00263922,2.61469,0.00268501
2.15727,0.00264608,2.29408,0.00264946,2.20922,0.00264992,2.58167,0.00267972,2.59329,0.0026524,2.62447,0.0026899
2.16342,0.00264701,2.303,0.0026495,2.21739,0.0026502,2.59105,0.00269341,2.60291,0.00266273,2.63429,0.00269273
2.16979,0.00264763,2.31197,0.00264951,2.22565,0.0026504,2.60051,0.00270436,2.61213,0.00267049,2.64415,0.00269315
2.17609,0.00264804,2.32115,0.00264951,2.23427,0.00265055,2.61007,0.00271272,2.62151,0.00267614,2.65403,0.00267467
2.18259,0.00264853,2.3305,0.00264948,2.24316,0.00265076,2.61973,0.00271897,2.63101,0.0026795,2.66393,0.00268678
2.18909,0.00264898,2.33997,0.00264944,2.25227,0.00265094,2.62945,0.00272295,2.64061,0.00268053,2.67385,0.0026701
2.19559,0.00264937,2.34955,0.00264938,2.26139,0.00265107,2.63922,0.00272454,2.65029,0.00264734,2.68377,0.00266973
2.2021,0.00264971,2.35921,0.0026493,2.27067,0.00265118,2.64904,0.00268349,2.66003,0.00267551,2.69371,0.00262207
2.20879,0.00264998,2.36894,0.00264923,2.27976,0.00265127,2.65888,0.00272062,2.66982,0.00266927,2.70366,0.00264224
2.21587,0.0026502,2.37873,0.00264914,2.28903,0.00265133,2.66876,0.00271099,2.6792,0.00261879,2.71362,0.00261537
2.22311,0.00265035,2.38855,0.00264906,2.29829,0.00265137,2.67821,0.00270683,2.6887,0.00264914,2.72359,0.00260548
2.2309,0.00265045,2.39841,0.00264897,2.3077,0.00265138,2.68776,0.00262091,2.6983,0.00263301,2.73356,0.00258353
2.23913,0.00265055,2.4083,0.0026488,2.31723,0.00265137,2.69741,0.00268307,2.70795,0.00259185,2.74354,0.00255981
2.24772,0.00265068,2.41821,0.00264855,2.32685,0.00265135,2.70712,0.00262625,2.71766,0.00260096,2.75352,0.00253376
2.25659,0.00265076,2.42814,0.00264822,2.33655,0.00265131,2.7169,0.00265022,2.72743,0.00258083,2.76307,0.00250388
2.26546,0.00265082,2.43807,0.00264784,2.3463,0.00265125,2.72671,0.00262393,2.73723,0.00255839,2.77268,0.00170882
2.27455,0.00265085,2.44802,0.00264738,2.35611,0.00265118,2.73655,0.00260892,2.74662,0.00253232,2.78232,0.00244357
2.28382,0.00265086,2.45797,0.00264687,2.36595,0.0026511,2.74641,0.00258315,2.75612,0.00250716,2.79199,0.00160415
2.29324,0.00265085,2.46794,0.00264627,2.37583,0.00265102,2.75629,0.00255869,2.76573,0.001695,2.80125,0.00237487
2.30278,0.00265081,2.4779,0.00264559,2.38573,0.00265094,2.76619,0.00172544,2.77533,0.00244939,2.8106,0.0015371
2.3124,0.00265076,2.48787,0.00264513,2.39565,0.00265085,2.77608,0.00250232,2.78453,0.00161553,2.81957,0.00229882
2.32211,0.0026507,2.49784,0.00130729,2.40558,0.00265071,2.78599,0.00166277,2.79374,0.00238261,2.82866,0.00154477
2.33187,0.00265062,2.50782,0.00264424,2.41553,0.00265048,2.7953,0.0024367,2.80274,0.00154806,2.83781,0.00221375
2.34168,0.00265053,2.51736,0.00129947,2.42549,0.00265016,2.80469,0.00157991,2.8118,0.00230907,2.84705,0.00157889
2.35152,0.00265044,2.52693,0.00264267,2.43545,0.0026498,2.81408,0.0023645,2.82051,0.00152547,2.85638,0.00211877
2.3614,0.00265033,2.53609,0.00129171,2.44541,0.00264935,2.8235,0.00156209,2.82922,0.00222697,2.86584,0.00159909
2.3713,0.00265021,2.54526,0.0026396,2.45539,0.00264885,2.83293,0.00228349,2.83818,0.00157521,2.87537,0.00201553
2.38123,0.00265011,2.55407,0.00128216,2.46536,0.0026484,2.84238,0.00158368,2.84679,0.00213565,2.88498,0.00156264
2.39116,0.00265,2.56294,0.00263196,2.47418,0.00264767,2.85184,0.0021929,2.85568,0.00159285,2.8946,0.0019114
2.40111,0.00264986,2.57147,0.00127998,2.48323,0.00264712,2.8614,0.00159852,2.86462,0.00203419,2.90427,0.00142715
2.41107,0.00264965,2.58,0.00261874,2.49233,0.00264652,2.87101,0.00209181,2.87377,0.00159187,2.91397,0.00180576
2.42104,0.00264935,2.58861,0.00127601,2.50148,0.0015464,2.88067,0.00163223,2.88309,0.00192942,2.92373,0.00122241
2.43101,0.00264898,2.59722,0.00259992,2.51027,0.00264532,2.89039,0.00198899,2.89254,0.00151609,2.93349,0.00169863
2.44099,0.00264856,2.60584,0.00128586,2.51912,0.0015507,2.90017,0.00144415,2.9021,0.00182371,2.9433,0.00115217
2.45097,0.00264806,2.61445,0.00257581,2.52738,0.00264409,2.90973,0.00188491,2.91174,0.00142453,2.95314,0.00159003
2.46095,0.00264752,2.62306,0.00128239,2.53563,0.00152819,2.91934,0.00123836,2.92146,0.00171626,2.96302,0.00102728
2.47094,0.00264688,2.63049,0.0025463,2.54361,0.0026415,2.92899,0.0017794,2.93076,0.00134887,2.97292,0.00147981
2.4807,0.00264624,2.63807,0.0012391,2.55158,0.00154363,2.93869,0.00112413,2.94014,0.00160728,2.98284,0.00096005
2.4905,0.0026458,2.64564,0.0025117,2.55929,0.00263449,2.94844,0.00167228,2.94965,0.00128656,2.99277,0.00139057
2.50031,0.00119488,2.65299,0.00124115,2.56677,0.00151148,2.95825,0.00105487,2.95925,0.00149676,3.00272,0.0013657
2.51013,0.00264473,2.66048,0.00246971,2.57403,0.00262251,2.96809,0.00156351,2.96893,0.00122859,3.01268,0.00133854
2.51995,0.00122481,2.66811,0.00109983,2.5811,0.00148807,2.97796,0.000987621,2.97867,0.00140076,3.02265,0.00131034
2.52977,0.00264321,2.67574,0.00241942,2.58784,0.00260588,2.98786,0.00145293,2.98847,0.00137692,3.03262,0.00127981
2.5396,0.00119952,2.68383,0.00107491,2.59476,0.00148251,2.99778,0.00092443,2.9983,0.00135114,3.0426,0.00124835
2.54943,0.00263956,2.69192,0.00236009,2.60152,0.00258502,3.00771,0.00135673,3.00816,0.0013229,3.05258,0.00121457
2.55927,0.0012056,2.69975,0.000957732,2.60845,0.00149621,3.01765,0.00133143,3.01806,0.00129483,3.06256,0.00118003
2.56869,0.00263043,2.70769,0.00229062,2.61514,0.00255959,3.02761,0.00130328,3.02797,0.00126525,3.07255,0.00114334
2.57773,0.00119208,2.71587,0.00105381,2.62183,0.00150223,3.03757,0.00127421,3.0379,0.00123394,3.0821,0.00110575
2.58676,0.00261526,2.72405,0.0022098,2.62852,0.00252994,3.04754,0.0012426,3.04741,0.00119963,3.09175,0.00106644
2.59599,0.00119426,2.73245,0.00104645,2.63539,0.0015331,3.05751,0.00121027,3.05697,0.00116392,3.10146,0.00102611
2.60521,0.00259426,2.74093,0.00211392,2.64226,0.00249477,3.06749,0.00117557,3.06661,0.00112514,3.11123,0.00098358
2.61459,0.00119629,2.7495,0.00102434,2.64913,0.00153421,3.07686,0.00114009,3.07586,0.00108505,3.12105,0.000939821
2.62396,0.00256734,2.75814,0.00199926,2.65584,0.00245269,3.08635,0.00110238,3.08525,0.00104411,3.1309,0.000907958
2.63346,0.00119026,2.76586,0.000943941,2.6624,0.00144057,3.09595,0.00106407,3.09477,0.00100326,3.14078,0.00089496
2.64295,0.00253456,2.7737,0.00185989,2.66882,0.00240296,3.10563,0.00102333,3.10437,0.000960139,3.15069,0.000888296
2.65255,0.0011918,2.78179,0.000876678,2.67512,0.00136937,3.11537,0.000981548,3.11406,0.000915999,3.16061,0.000881252
2.66174,0.0024949,2.78999,0.00168995,2.68142,0.00234513,3.12516,0.000937769,3.12381,0.000886874,3.17055,0.000872917
2.67098,0.00116498,2.7984,0.000816976,2.68792,0.00137497,3.13499,0.000914067,3.13361,0.000878883,3.1805,0.000864123
2.68022,0.00244637,2.8069,0.00149017,2.69442,0.00227882,3.14484,0.000908517,3.14344,0.000872417,3.19046,0.0008538
2.68955,0.00111843,2.81557,0.000958713,2.70092,0.000974485,3.15472,0.000902713,3.15331,0.00086575,3.20043,0.000827502
2.69888,0.0023882,2.82432,0.00128428,2.70742,0.00220188,3.16463,0.000895584,3.1632,0.000857827,3.2104,0.000830461
2.70829,0.00118764,2.83321,0.0010786,2.71433,0.00104557,3.17455,0.000887209,3.17312,0.000849645,3.22038,0.000817164
2.7164,0.0023191,2.84216,0.00107442,2.72125,0.00211174,3.18449,0.000879024,3.18305,0.000839896,3.23036,0.000802073
2.72474,0.0010706,2.85132,0.000968572,2.72763,0.000949336,3.19444,0.000831371,3.193,0.00081725,3.24035,0.000785879
2.73308,0.00223821,2.86058,0.000878768,2.73357,0.00200718,3.20439,0.000858487,3.20295,0.000818131,3.25034,0.000767687
2.74162,0.00106683,2.86998,0.000847632,2.73942,0.000924258,3.21436,0.00084678,3.21292,0.000805809,3.26033,0.000747896
2.74999,0.00214242,2.87945,0.00080762,2.74487,0.00188479,3.22433,0.0008332,3.22289,0.000791663,3.27032,0.000726203
2.75855,0.00104479,2.88903,0.000761208,2.75028,0.000847338,3.23431,0.000818757,3.23286,0.000776625,3.28032,0.000704366
2.76719,0.00202639,2.89861,0.000711146,2.75566,0.00173978,3.24429,0.00080232,3.24284,0.000759616,3.29031,0.000687095
2.77551,0.000961178,2.90778,0.000705366,2.76128,0.000780221,3.25427,0.000784667,3.25283,0.000741173,3.30031,0.000682674
2.78332,0.00188517,2.91677,0.000699273,2.76715,0.00156416,3.26426,0.000764885,3.26282,0.000720894,3.31031,0.000695157
2.79139,0.000949999,2.9254,0.000685769,2.77323,0.00101437,3.27425,0.00074331,3.2728,0.000698677,3.31969,0.000706273
2.79956,0.00171357,2.93387,0.000674276,2.77953,0.00134935,3.28424,0.00072182,3.2828,0.000685102,3.32911,0.000716074
2.80795,0.000779541,2.94242,0.000704034,2.78603,0.000926017,3.29424,0.000699566,3.29279,0.000684919,3.33864,0.000724474
2.81642,0.00152245,2.95097,0.000759523,2.79294,0.00110265,3.30423,0.000682086,3.30278,0.000699086,3.34826,0.000731495
2.82508,0.000865983,2.95969,0.000816331,2.80021,0.000975606,3.31423,0.000677102,3.31278,0.000712052,3.35796,0.000737039
2.83389,0.00132747,2.96841,0.000867303,2.80781,0.000897378,3.32379,0.000687401,3.32278,0.000723789,3.36772,0.000741074
2.84277,0.0010789,2.9772,0.000912736,2.81569,0.000851523,3.33279,0.000696336,3.33277,0.00073292,3.37751,0.000743165
2.85178,0.00112865,2.98581,0.000953198,2.82369,0.000792975,3.34199,0.000703939,3.34277,0.000742879,3.38734,0.000743333
2.86079,0.00102087,2.9945,0.00098888,2.83192,0.000723389,3.35135,0.000709874,3.35277,0.000750608,3.39721,0.000740119
2.86945,0.000928924,3.00287,0.0010203,2.84036,0.000693125,3.36083,0.000714102,3.36276,0.000756552,3.4071,0.000736411
2.87819,0.000867229,3.01132,0.00104754,2.8491,0.000677495,3.37042,0.0007151,3.37253,0.000759216,3.41701,0.000730794
2.88699,0.000836016,3.01978,0.00107097,2.85792,0.00069092,3.38009,0.000715504,3.38234,0.000761308,3.42694,0.000743298
2.89546,0.000797771,3.02793,0.00109068,2.86679,0.000742033,3.38982,0.000714148,3.39219,0.000761658,3.43688,0.000764673
2.90363,0.00075359,3.03581,0.00110734,2.87533,0.000835573,3.39961,0.000710975,3.40207,0.000760222,3.44684,0.000785665
2.91216,0.000713824,3.04381,0.00112116,2.88357,0.000920323,3.40944,0.000718572,3.41197,0.000756938,3.4568,0.000806332
2.92053,0.000709705,3.05166,0.00113265,2.8918,0.000997308,3.4193,0.000740072,3.4219,0.000751747,3.46677,0.00082662
2.92861,0.000704107,3.0583,0.00114175,2.89975,0.00106717,3.4292,0.000761294,3.43183,0.000744872,3.47675,0.000846538
2.93654,0.000692,3.06417,0.00114921,2.9077,0.00113089,3.43911,0.000782168,3.44178,0.00075739,3.48673,0.000866092
2.94447,0.000682355,3.07003,0.00115472,2.91539,0.00118891,3.44904,0.000802691,3.45174,0.000778816,3.49672,0.000885293
2.95227,0.000697031,3.07582,0.0011586,2.92296,0.00124193,3.45898,0.000822887,3.46171,0.000799862,3.50671,0.000904148
2.96033,0.000741605,3.08161,0.00116044,2.93052,0.00129022,3.46894,0.000842721,3.47169,0.000820515,3.5167,0.000922665
2.96824,0.000795599,3.08734,0.0011613,2.93809,0.00133435,3.4789,0.000862198,3.48167,0.000840783,3.52607,0.00094081
2.97627,0.000844177,3.09329,0.00103986,2.94566,0.00137424,3.48887,0.000881328,3.49165,0.000860673,3.53557,0.000958626
2.98416,0.000887731,3.09924,0.00115736,2.9531,0.00141054,3.49885,0.000900117,3.50164,0.000880195,3.54517,0.000976125
2.99216,0.000926554,3.10519,0.00105676,2.96055,0.00144311,3.50883,0.000918574,3.51163,0.000899357,3.55484,0.000993321
2.9999,0.000961042,3.11115,0.00114691,2.968,0.00147258,3.5179,0.000936643,3.52118,0.000918138,3.56458,0.00101022
