x,N2249,N2571,N3057,x,N2249,N2571,N3057,x,N2249,N2571,N3057
4.05999,-0.389797,-0.464612,-0.582017,4.27551,-0.388767,-0.460716,-0.584754,4.11817,-0.402707,-0.471691,-0.586841
4.0662,-0.39083,-0.465352,-0.582916,4.28342,-0.388176,-0.460009,-0.58408,4.12535,-0.403213,-0.471989,-0.587396
4.07262,-0.391177,-0.46579,-0.584376,4.29119,-0.389354,-0.461047,-0.585204,4.13253,-0.402017,-0.470591,-0.586201
4.07897,-0.389901,-0.46434,-0.5828,4.29909,-0.386991,-0.458269,-0.581838,4.13986,-0.402942,-0.471281,-0.587395
4.08533,-0.391085,-0.465212,-0.583536,4.30698,-0.38902,-0.460457,-0.585144,4.14719,-0.403703,-0.471865,-0.587729
4.09188,-0.39139,-0.465278,-0.584227,4.31488,-0.389775,-0.461099,-0.585557,4.15466,-0.402624,-0.470572,-0.586665
4.09862,-0.390401,-0.464247,-0.583095,4.32288,-0.388742,-0.459933,-0.584517,4.16214,-0.403475,-0.471263,-0.587826
4.10535,-0.391613,-0.465124,-0.584055,4.33113,-0.389992,-0.461071,-0.585773,4.16991,-0.403281,-0.470629,-0.586527
4.11209,-0.391769,-0.465151,-0.584699,4.33958,-0.389016,-0.460011,-0.584835,4.17756,-0.402864,-0.470242,-0.586636
4.11875,-0.390749,-0.464021,-0.583437,4.34803,-0.390215,-0.461101,-0.586046,4.18533,-0.404,-0.471117,-0.588014
4.12558,-0.391994,-0.46501,-0.584502,4.35666,-0.389276,-0.460089,-0.585162,4.1931,-0.403729,-0.47051,-0.586761
4.13242,-0.392141,-0.464972,-0.585051,4.3653,-0.390458,-0.461171,-0.586344,4.20099,-0.403272,-0.470055,-0.587203
4.13943,-0.389806,-0.462404,-0.581783,4.37409,-0.389545,-0.460184,-0.585482,4.20889,-0.404924,-0.471452,-0.5883
4.14644,-0.391866,-0.464241,-0.584011,4.38289,-0.39072,-0.461273,-0.586659,4.21689,-0.404913,-0.471335,-0.588802
4.15361,-0.392402,-0.464644,-0.584936,4.39182,-0.389825,-0.460311,-0.585823,4.2249,-0.402775,-0.468872,-0.585505
4.16078,-0.390124,-0.462121,-0.58207,4.40076,-0.390978,-0.461373,-0.586977,4.23301,-0.405123,-0.471075,-0.588149
4.16795,-0.392318,-0.464156,-0.584343,4.40982,-0.38957,-0.460033,-0.586143,4.24098,-0.405218,-0.471103,-0.588562
4.17512,-0.392765,-0.464411,-0.585129,4.41888,-0.391265,-0.461494,-0.587272,4.24906,-0.403307,-0.468863,-0.585805
4.18229,-0.390488,-0.461991,-0.582321,4.42806,-0.388477,-0.458595,-0.584402,4.25714,-0.405574,-0.471137,-0.588513
4.18946,-0.39267,-0.46396,-0.584581,4.43723,-0.391427,-0.461473,-0.587327,4.26545,-0.405511,-0.47109,-0.589624
4.19678,-0.393056,-0.464298,-0.585405,4.4464,-0.391289,-0.461519,-0.588285,4.27375,-0.404131,-0.469135,-0.585673
4.2041,-0.390944,-0.461818,-0.582477,4.45558,-0.390115,-0.459823,-0.584836,4.28215,-0.405597,-0.470833,-0.58947
4.21143,-0.393066,-0.46396,-0.584906,4.46485,-0.391647,-0.461657,-0.588437,4.29055,-0.40646,-0.471458,-0.589327
4.2189,-0.393522,-0.464257,-0.585985,4.47412,-0.390418,-0.460035,-0.585214,4.29903,-0.405089,-0.470003,-0.588348
4.2265,-0.391265,-0.461725,-0.582434,4.48343,-0.391956,-0.461864,-0.588761,4.30735,-0.406758,-0.471456,-0.589576
4.23411,-0.393118,-0.463501,-0.58526,4.49278,-0.390746,-0.460296,-0.585624,4.31587,-0.405802,-0.470511,-0.588827
4.24184,-0.394154,-0.464377,-0.585769,4.50212,-0.392269,-0.462108,-0.58914,4.32447,-0.407028,-0.471556,-0.589913
4.24958,-0.39122,-0.461189,-0.582856,4.51151,-0.391073,-0.460563,-0.586065,4.33324,-0.406017,-0.470662,-0.589289
4.25743,-0.393769,-0.463707,-0.585325,4.52089,-0.392596,-0.462393,-0.589603,4.342,-0.407315,-0.471703,-0.590265
4.26541,-0.394213,-0.464094,-0.586405,4.53035,-0.391419,-0.46089,-0.586578,4.35092,-0.406101,-0.470635,-0.589775
4.27338,-0.39192,-0.461408,-0.582803,4.5398,-0.39294,-0.462726,-0.590094,4.35983,-0.407665,-0.471895,-0.590634
4.28146,-0.394001,-0.463598,-0.586155,4.54932,-0.391765,-0.461235,-0.587119,4.36887,-0.406489,-0.47088,-0.590174
4.28965,-0.394724,-0.464136,-0.586196,4.55884,-0.393246,-0.463006,-0.590513,4.37772,-0.407993,-0.472084,-0.591001
4.29793,-0.391921,-0.461094,-0.583368,4.56842,-0.392067,-0.461503,-0.587529,4.3867,-0.40662,-0.470865,-0.590292
4.30631,-0.39465,-0.463727,-0.58604,4.57802,-0.393547,-0.463261,-0.590828,4.39569,-0.40832,-0.472293,-0.591353
4.31477,-0.394632,-0.463915,-0.587424,4.58764,-0.392333,-0.461727,-0.587805,4.4048,-0.405599,-0.469559,-0.58863
4.32332,-0.394659,-0.463465,-0.585641,4.59728,-0.393766,-0.463445,-0.59113,4.41391,-0.408527,-0.472366,-0.591482
4.33204,-0.395023,-0.464026,-0.58762,4.60694,-0.392513,-0.461849,-0.587882,4.42301,-0.408418,-0.472532,-0.592588
4.34076,-0.394938,-0.463618,-0.586001,4.61662,-0.394029,-0.463656,-0.59131,4.43212,-0.408352,-0.472053,-0.590789
4.34955,-0.395539,-0.46433,-0.587837,4.62632,-0.392723,-0.462114,-0.588077,4.44133,-0.407673,-0.471633,-0.591601
4.3584,-0.39519,-0.463723,-0.58636,4.63601,-0.394295,-0.463893,-0.591501,4.45054,-0.408753,-0.472395,-0.591264
4.36732,-0.395791,-0.464441,-0.588156,4.64573,-0.39301,-0.46237,-0.58821,4.45985,-0.408072,-0.471978,-0.592035
4.37624,-0.395457,-0.463852,-0.586709,4.65544,-0.394577,-0.464159,-0.591585,4.46915,-0.409146,-0.472752,-0.591758
4.38521,-0.39582,-0.464359,-0.588546,4.66517,-0.393319,-0.462688,-0.588341,4.47854,-0.408464,-0.472312,-0.592604
4.39419,-0.395642,-0.463864,-0.586814,4.67449,-0.394836,-0.46444,-0.591681,4.48793,-0.409556,-0.473161,-0.592318
4.40322,-0.396328,-0.464683,-0.588739,4.68343,-0.393464,-0.462883,-0.588235,4.49739,-0.408874,-0.472723,-0.593133
4.4123,-0.395904,-0.464026,-0.587157,4.69145,-0.394779,-0.464451,-0.591386,4.50688,-0.409975,-0.473607,-0.592936
4.42138,-0.396363,-0.464677,-0.58919,4.69958,-0.395642,-0.465235,-0.591383,4.51643,-0.410283,-0.474292,-0.595175
4.43051,-0.395088,-0.462937,-0.585767,4.70635,-0.392309,-0.461856,-0.587925,4.52597,-0.409276,-0.472844,-0.591909
4.43965,-0.396625,-0.464798,-0.589443,4.71285,-0.394237,-0.463916,-0.589575,4.53558,-0.410818,-0.474756,-0.595573
4.44883,-0.395387,-0.463106,-0.586056,4.71922,-0.395846,-0.465567,-0.591205,4.5452,-0.409684,-0.473344,-0.59263
4.458,-0.396926,-0.464986,-0.589727,4.72524,-0.393853,-0.463974,-0.589964,4.55484,-0.411168,-0.475139,-0.596105
4.46718,-0.395681,-0.463299,-0.586398,4.73173,-0.395448,-0.465357,-0.590824,4.56451,-0.410022,-0.473695,-0.593107
4.47636,-0.397226,-0.465206,-0.590054,4.73891,-0.394776,-0.464594,-0.5897,4.57419,-0.411504,-0.475473,-0.596487
4.48559,-0.395997,-0.463561,-0.586801,4.74642,-0.39532,-0.465125,-0.589397,4.58389,-0.411406,-0.475224,-0.595134
4.49481,-0.397533,-0.465466,-0.590439,4.75292,-0.396468,-0.466321,-0.590963,4.59362,-0.411817,-0.475805,-0.596879
4.50408,-0.396317,-0.463845,-0.587258,4.75914,-0.393864,-0.463583,-0.587231,4.60337,-0.411665,-0.475488,-0.595361
4.51334,-0.397861,-0.465775,-0.590922,4.76613,-0.395714,-0.465406,-0.589146,4.61315,-0.412064,-0.476143,-0.59726
4.52265,-0.396652,-0.464177,-0.587765,4.77293,-0.396823,-0.466527,-0.590277,4.62294,-0.412151,-0.476015,-0.595956
4.53199,-0.398203,-0.466128,-0.591427,4.77915,-0.394196,-0.463571,-0.586248,4.63274,-0.412412,-0.476491,-0.59744
4.54137,-0.397009,-0.464562,-0.588351,4.78537,-0.395678,-0.465071,-0.588231,4.64213,-0.412949,-0.476878,-0.597056
4.55078,-0.398533,-0.466479,-0.59194,4.79159,-0.39712,-0.466509,-0.58926,4.64918,-0.411581,-0.475682,-0.596327
4.56019,-0.397321,-0.464881,-0.588843,4.79781,-0.396044,-0.465163,-0.587292,4.65606,-0.411932,-0.475875,-0.595716
4.56964,-0.398826,-0.466757,-0.592315,4.80363,-0.396818,-0.465878,-0.588334,4.66193,-0.412668,-0.476654,-0.597003
4.57911,-0.398888,-0.466606,-0.591266,4.80968,-0.396671,-0.46538,-0.586811,4.66772,-0.412047,-0.476217,-0.596221
4.58861,-0.399207,-0.467161,-0.592726,4.81594,-0.396332,-0.464891,-0.586043,4.67308,-0.412755,-0.476946,-0.596826
4.59812,-0.399657,-0.467476,-0.592511,4.82241,-0.397456,-0.465809,-0.587229,4.67934,-0.411895,-0.475927,-0.595754
4.60765,-0.398444,-0.466374,-0.591603,4.82929,-0.396632,-0.464657,-0.585234,4.68519,-0.412096,-0.476079,-0.594922
4.61717,-0.399911,-0.467744,-0.592761,4.83634,-0.397219,-0.464896,-0.586142,4.69126,-0.413176,-0.477397,-0.597233
4.62673,-0.397184,-0.465017,-0.589772,4.84287,-0.397932,-0.465562,-0.586015,4.69725,-0.412087,-0.476391,-0.595743
4.63628,-0.399911,-0.467716,-0.592528,4.8489,-0.395258,-0.462266,-0.580912,4.70314,-0.412407,-0.476494,-0.595075
4.64586,-0.400034,-0.468088,-0.593563,4.85454,-0.396786,-0.463709,-0.583473,4.70984,-0.413614,-0.478023,-0.597194
4.65544,-0.401234,-0.468895,-0.593353,4.86012,-0.397335,-0.4639,-0.582495,4.71654,-0.412663,-0.477045,-0.595851
4.66334,-0.399288,-0.467372,-0.592363,4.86563,-0.397453,-0.464288,-0.584631,4.72309,-0.413126,-0.47734,-0.595147
4.67098,-0.400376,-0.468402,-0.593343,4.87114,-0.397724,-0.464055,-0.583823,4.7295,-0.414218,-0.478616,-0.597317
4.67875,-0.399158,-0.467041,-0.591117,4.87649,-0.395739,-0.461471,-0.57879,4.73611,-0.414123,-0.478666,-0.597088
4.68448,-0.399521,-0.467757,-0.592139,4.88172,-0.397322,-0.463022,-0.580949,4.74258,-0.413883,-0.478136,-0.595421
4.68996,-0.400508,-0.468978,-0.593664,4.88606,-0.396457,-0.461994,-0.580638,4.74857,-0.414513,-0.479007,-0.596784
4.69569,-0.39911,-0.46706,-0.590878,4.89106,-0.398122,-0.463408,-0.581285,4.75477,-0.413531,-0.477807,-0.595172
4.70126,-0.399451,-0.467667,-0.591746,4.89606,-0.398229,-0.463409,-0.58148,4.76088,-0.413811,-0.47806,-0.594299
4.70667,-0.400685,-0.469034,-0.593358,4.90106,-0.396042,-0.460702,-0.576929,4.76688,-0.41501,-0.479229,-0.596196
4.71189,-0.399857,-0.467987,-0.591698,4.90606,-0.395737,-0.460445,-0.577079,4.7731,-0.41364,-0.477829,-0.594246
4.717,-0.399952,-0.468279,-0.592067,4.91106,-0.396932,-0.461868,-0.579384,4.77879,-0.413968,-0.477806,-0.593285
4.72212,-0.400503,-0.468932,-0.592432,4.91633,-0.397275,-0.461993,-0.578798,4.78441,-0.415118,-0.479098,-0.594862
4.72718,-0.401166,-0.469547,-0.592984,4.92156,-0.39294,-0.456846,-0.571219,4.79003,-0.415115,-0.478909,-0.594832
4.73224,-0.399639,-0.467839,-0.590366,4.92678,-0.393282,-0.45789,-0.573907,4.7956,-0.415114,-0.478737,-0.593313
4.73729,-0.400285,-0.468596,-0.590804,4.93198,-0.394521,-0.459067,-0.574977,4.80141,-0.415688,-0.479053,-0.594024
4.74232,-0.401415,-0.469807,-0.592484,4.93716,-0.394994,-0.459925,-0.576635,4.80715,-0.414123,-0.477436,-0.591957
4.74734,-0.400936,-0.46932,-0.592217,4.94261,-0.390972,-0.455437,-0.569854,4.8128,-0.414045,-0.476738,-0.589655
4.75236,-0.399938,-0.468177,-0.589787,4.9483,-0.391216,-0.455912,-0.570737,4.81896,-0.415563,-0.478251,-0.591683
4.75797,-0.401477,-0.469696,-0.59121,4.95422,-0.393109,-0.458559,-0.574972,4.82512,-0.415501,-0.47821,-0.591956
4.76353,-0.401424,-0.46966,-0.591634,4.95967,-0.39261,-0.458149,-0.575295,4.83203,-0.414626,-0.476646,-0.588703
4.76903,-0.401359,-0.46947,-0.590464,4.96508,-0.38594,-0.450836,-0.564776,4.83877,-0.416237,-0.47813,-0.591423
4.77454,-0.401576,-0.46956,-0.590476,4.97046,-0.387333,-0.452846,-0.568027,4.84525,-0.412621,-0.474194,-0.586141
4.77988,-0.401118,-0.469286,-0.590443,4.97574,-0.388159,-0.454294,-0.569975,4.85214,-0.414398,-0.475451,-0.586255
4.78547,-0.401569,-0.469258,-0.589429,4.98101,-0.388855,-0.45533,-0.571502,4.8594,-0.415087,-0.476482,-0.589783
4.79106,-0.402516,-0.470263,-0.590282,4.98625,-0.384356,-0.451458,-0.568104,4.8663,-0.41662,-0.477461,-0.588805
4.79661,-0.401578,-0.469008,-0.588993,4.99149,-0.382094,-0.448811,-0.563908,4.87321,-0.412024,-0.471875,-0.580179
4.80212,-0.401861,-0.469099,-0.588117,4.99664,-0.385547,-0.450082,-0.565227,4.88029,-0.414033,-0.474269,-0.584347
4.80764,-0.402949,-0.469954,-0.588981,5.00273,-0.383773,-0.451295,-0.567513,4.88795,-0.415061,-0.474633,-0.583776
4.81315,-0.4008,-0.467493,-0.585727,5.00958,-0.37448,-0.441718,-0.55633,4.89451,-0.417039,-0.476691,-0.586587
4.81891,-0.401996,-0.468426,-0.586332,5.01681,-0.376461,-0.44395,-0.558859,4.90094,-0.412445,-0.471936,-0.580428
4.8255,-0.402859,-0.469157,-0.586995,5.02369,-0.378406,-0.446421,-0.561896,4.90729,-0.414804,-0.474072,-0.582415
4.83209,-0.401954,-0.467866,-0.585378,5.03041,-0.376637,-0.445337,-0.562841,4.91354,-0.413934,-0.473171,-0.582209
4.83843,-0.402075,-0.467962,-0.585732,5.03697,-0.368813,-0.438718,-0.553185,4.91978,-0.416223,-0.475521,-0.584409
4.84435,-0.402777,-0.468153,-0.58497,5.04354,-0.371085,-0.43968,-0.555854,4.92622,-0.41422,-0.473488,-0.582127
4.8502,-0.402905,-0.468153,-0.585523,5.0496,-0.371835,-0.440532,-0.556456,4.93286,-0.414339,-0.47368,-0.581918
4.85604,-0.399984,-0.46431,-0.579518,5.05556,-0.365603,-0.434007,-0.548853,4.93968,-0.41414,-0.473486,-0.582001
4.86151,-0.401415,-0.465992,-0.58204,5.06148,-0.364897,-0.433375,-0.548924,4.94667,-0.412126,-0.47164,-0.58015
4.86608,-0.401181,-0.465523,-0.581747,5.06719,-0.365501,-0.43431,-0.550553,4.95382,-0.412529,-0.472126,-0.580172
4.87024,-0.402851,-0.467064,-0.582928,5.07266,-0.355513,-0.423417,-0.537999,4.96113,-0.412243,-0.471965,-0.580149
4.87524,-0.403313,-0.467189,-0.582533,5.0781,-0.356565,-0.424821,-0.539882,4.96824,-0.407057,-0.466685,-0.573491
4.88024,-0.403425,-0.467097,-0.581879,5.0835,-0.357496,-0.426015,-0.541565,4.97534,-0.408692,-0.468714,-0.576232
4.88524,-0.402066,-0.465912,-0.581848,5.08869,-0.35463,-0.423505,-0.540846,4.98226,-0.408233,-0.468495,-0.576429
4.89024,-0.401618,-0.464882,-0.579949,5.09387,-0.351047,-0.419066,-0.53374,4.98803,-0.406998,-0.467138,-0.573781
4.89524,-0.403729,-0.466905,-0.58141,5.09898,-0.349722,-0.418019,-0.533537,4.99353,-0.405669,-0.466574,-0.574459
4.90024,-0.40081,-0.463702,-0.576851,5.10435,-0.348197,-0.416834,-0.533878,4.99895,-0.403885,-0.465363,-0.573664
4.90524,-0.400359,-0.463535,-0.577852,5.10973,-0.342252,-0.409969,-0.524535,5.00462,-0.404317,-0.465445,-0.572443
4.91024,-0.402026,-0.465225,-0.579605,5.11536,-0.34056,-0.408755,-0.524823,5.01018,-0.401318,-0.462582,-0.568366
4.91524,-0.402519,-0.46555,-0.579461,5.12122,-0.340348,-0.40851,-0.524535,5.01553,-0.400316,-0.462152,-0.569552
4.92024,-0.400832,-0.463663,-0.576855,5.1273,-0.33062,-0.397836,-0.512781,5.02113,-0.400112,-0.462044,-0.568945
4.92524,-0.399969,-0.463091,-0.576883,5.1333,-0.331678,-0.398919,-0.513631,5.02654,-0.396508,-0.458483,-0.564215
4.93024,-0.401029,-0.464646,-0.579513,5.13881,-0.331174,-0.398551,-0.514834,5.03194,-0.396033,-0.458607,-0.566046
4.93524,-0.397366,-0.460079,-0.571247,5.14431,-0.32502,-0.391165,-0.506222,5.03725,-0.394707,-0.457255,-0.563879
4.94024,-0.397082,-0.460393,-0.573167,5.14972,-0.323725,-0.389799,-0.505131,5.04255,-0.390509,-0.45359,-0.560797
4.94551,-0.397512,-0.461161,-0.574694,5.15537,-0.321645,-0.387164,-0.501911,5.04782,-0.389826,-0.452885,-0.559869
4.95076,-0.398906,-0.462918,-0.576942,5.16153,-0.315302,-0.379496,-0.493728,5.05303,-0.38941,-0.452727,-0.559975
4.95595,-0.393096,-0.456604,-0.568523,5.1679,-0.314889,-0.378472,-0.492582,5.05822,-0.385143,-0.448547,-0.556042
4.96108,-0.393134,-0.457343,-0.569955,5.17377,-0.308917,-0.370881,-0.484305,5.06339,-0.385367,-0.448219,-0.555423
4.9662,-0.394264,-0.458616,-0.570948,5.17953,-0.308071,-0.369397,-0.482689,5.0695,-0.382324,-0.44576,-0.552816
4.97191,-0.395121,-0.460185,-0.574083,5.18493,-0.302313,-0.36187,-0.474292,5.07552,-0.378744,-0.442087,-0.549684
4.97812,-0.39226,-0.457486,-0.571021,5.19025,-0.301391,-0.360377,-0.472727,5.08149,-0.378967,-0.442561,-0.550063
4.98422,-0.38899,-0.453937,-0.565929,5.19538,-0.296005,-0.353119,-0.464536,5.08737,-0.374011,-0.437449,-0.543894
4.99027,-0.390492,-0.455937,-0.568645,5.20078,-0.294733,-0.351142,-0.462613,5.09318,-0.371357,-0.434741,-0.541711
4.99654,-0.388364,-0.454065,-0.566741,5.20707,-0.288551,-0.343028,-0.452223,5.09892,-0.371648,-0.435301,-0.542734
5.0027,-0.38676,-0.452758,-0.566249,5.21357,-0.287735,-0.341526,-0.452018,5.10433,-0.366778,-0.430207,-0.536716
5.0088,-0.386887,-0.453008,-0.565782,5.22074,-0.282009,-0.333671,-0.442108,5.10971,-0.36459,-0.427894,-0.535078
5.01481,-0.383937,-0.450415,-0.563637,5.22782,-0.280618,-0.331559,-0.441072,5.11508,-0.363472,-0.427043,-0.534644
5.02072,-0.380923,-0.447059,-0.55883,5.23547,-0.275673,-0.324725,-0.432506,5.12071,-0.358799,-0.421867,-0.528359
5.02584,-0.381428,-0.448219,-0.561657,5.2434,-0.273518,-0.321677,-0.429971,5.12634,-0.356147,-0.419233,-0.526646
5.03008,-0.378707,-0.445489,-0.55849,5.25173,-0.269019,-0.31538,-0.421923,5.1318,-0.354724,-0.417886,-0.525213
5.03508,-0.378775,-0.445733,-0.559055,5.26025,-0.266395,-0.311264,-0.417824,5.13712,-0.351562,-0.414427,-0.520549
5.04008,-0.375041,-0.441829,-0.554882,5.26907,-0.262299,-0.304551,-0.409532,5.14269,-0.347136,-0.409785,-0.517239
5.04508,-0.372319,-0.439084,-0.551711,5.27802,-0.259271,-0.299483,-0.403654,5.14823,-0.344897,-0.407324,-0.513373
5.05008,-0.372961,-0.440002,-0.553402,5.2871,-0.25586,-0.293369,-0.395554,5.15281,-0.34269,-0.404826,-0.511484
5.05508,-0.371615,-0.438964,-0.553511,5.29636,-0.253014,-0.288184,-0.388667,5.15781,-0.33596,-0.396614,-0.501206
5.06008,-0.363387,-0.429463,-0.54052,5.30571,-0.250096,-0.282418,-0.380659,5.16281,-0.335655,-0.396203,-0.501741
5.06508,-0.363943,-0.430662,-0.543584,5.31518,-0.247303,-0.276237,-0.372204,5.16781,-0.332799,-0.39275,-0.498014
5.07008,-0.364322,-0.43147,-0.545142,5.32472,-0.244971,-0.270712,-0.364105,5.17281,-0.326004,-0.385097,-0.488317
5.07508,-0.360574,-0.427674,-0.541578,5.33431,-0.243167,-0.265945,-0.35694,5.17881,-0.325927,-0.384181,-0.488733
5.08008,-0.356817,-0.423355,-0.536279,5.34394,-0.241987,-0.262069,-0.350057,5.18472,-0.320421,-0.376881,-0.47988
5.08508,-0.357191,-0.424026,-0.537549,5.35207,-0.241332,-0.25879,-0.344402,5.19055,-0.318745,-0.37442,-0.477945
5.09008,-0.353563,-0.420557,-0.534927,5.36042,-0.241262,-0.256269,-0.338909,5.19688,-0.313504,-0.367416,-0.469343
5.09508,-0.350378,-0.416797,-0.530052,5.36861,-0.241885,-0.254649,-0.334393,5.20275,-0.311898,-0.364777,-0.467324
5.10008,-0.350033,-0.416674,-0.530445,5.3769,-0.243138,-0.253868,-0.330732,5.20826,-0.307586,-0.358541,-0.459712
5.10508,-0.345079,-0.411568,-0.525789,5.38529,-0.244845,-0.253429,-0.32738,5.21401,-0.305206,-0.355095,-0.456551
5.11008,-0.342663,-0.408839,-0.52221,5.39367,-0.247756,-0.254216,-0.324974,5.22027,-0.300518,-0.348452,-0.448696
5.11508,-0.341914,-0.407815,-0.521886,5.40176,-0.251818,-0.25667,-0.324364,5.22611,-0.298091,-0.344918,-0.445368
5.12008,-0.336715,-0.401774,-0.514698,5.40958,-0.257288,-0.260783,-0.325649,5.23164,-0.293804,-0.338858,-0.43819
5.12508,-0.335414,-0.400385,-0.513696,5.41715,-0.262876,-0.26502,-0.327301,5.23712,-0.2912,-0.335156,-0.434517
5.13008,-0.333435,-0.397947,-0.511717,5.42486,-0.269333,-0.270145,-0.330122,5.24255,-0.286893,-0.32901,-0.426718
5.13508,-0.325715,-0.389037,-0.500535,5.43256,-0.277393,-0.277034,-0.334273,5.24853,-0.284345,-0.325392,-0.42316
5.14008,-0.325922,-0.388913,-0.500845,5.44014,-0.284493,-0.283267,-0.339001,5.25498,-0.280426,-0.319252,-0.415367
5.14508,-0.323938,-0.386179,-0.49944,5.44785,-0.291621,-0.289954,-0.344561,5.26185,-0.277386,-0.313954,-0.409133
5.15008,-0.317277,-0.377609,-0.487634,5.45568,-0.299116,-0.297481,-0.350825,5.26909,-0.274016,-0.307964,-0.401269
5.15535,-0.316653,-0.376536,-0.488171,5.46338,-0.306482,-0.304777,-0.357549,5.27648,-0.271284,-0.303017,-0.39481
5.16062,-0.314003,-0.373048,-0.484927,5.47121,-0.313888,-0.312429,-0.364608,5.28417,-0.268679,-0.298177,-0.38801
5.16548,-0.309703,-0.367424,-0.477465,5.47904,-0.321108,-0.32038,-0.372088,5.29232,-0.266274,-0.293202,-0.381075
5.17048,-0.306869,-0.364118,-0.474895,5.48673,-0.329406,-0.329436,-0.381855,5.30068,-0.263961,-0.287796,-0.373215
5.17546,-0.303452,-0.358972,-0.468458,5.49455,-0.337144,-0.337401,-0.388608,5.30937,-0.262138,-0.283114,-0.366163
5.18046,-0.301421,-0.35628,-0.466962,5.50224,-0.343732,-0.345667,-0.396941,5.31812,-0.260851,-0.27916,-0.359794
5.18546,-0.29689,-0.349864,-0.458576,5.50993,-0.35029,-0.354184,-0.407587,5.32703,-0.260131,-0.276034,-0.354129
5.19046,-0.294721,-0.346863,-0.456797,5.51761,-0.358215,-0.363289,-0.415444,5.33559,-0.259915,-0.273388,-0.348753
5.19546,-0.290373,-0.34114,-0.449572,5.52518,-0.365653,-0.372342,-0.423872,5.34432,-0.260297,-0.271496,-0.344115
5.20046,-0.287947,-0.337673,-0.447165,5.53274,-0.374079,-0.382218,-0.434044,5.35288,-0.260991,-0.269917,-0.33992
5.20546,-0.28437,-0.33297,-0.441682,5.5403,-0.382541,-0.391694,-0.441592,5.36161,-0.261906,-0.268769,-0.336293
5.21105,-0.280603,-0.327705,-0.435971,5.54775,-0.38879,-0.400819,-0.450075,5.37001,-0.263787,-0.268572,-0.333682
5.21635,-0.277969,-0.324174,-0.432229,5.55508,-0.395072,-0.409807,-0.459902,5.3785,-0.26684,-0.269858,-0.331937
5.22162,-0.273932,-0.318382,-0.425446,5.56241,-0.399334,-0.416295,-0.466533,5.38669,-0.271016,-0.272486,-0.331532
5.22683,-0.270952,-0.313342,-0.419926,5.56963,-0.402247,-0.422156,-0.473491,5.39497,-0.275394,-0.275468,-0.33169
5.232,-0.267027,-0.307118,-0.412096,5.57685,-0.405491,-0.428241,-0.48198,5.40265,-0.281127,-0.27972,-0.333626
5.23712,-0.264394,-0.302465,-0.406731,5.58407,-0.408394,-0.43294,-0.487362,5.4101,-0.28864,-0.285575,-0.337042
5.24282,-0.261229,-0.296993,-0.399474,5.59129,-0.410686,-0.437838,-0.493,5.41743,-0.296379,-0.292104,-0.341365
5.24875,-0.258704,-0.292505,-0.393469,5.59852,-0.412803,-0.442596,-0.50001,5.42456,-0.303623,-0.298714,-0.346746
5.25516,-0.255998,-0.287351,-0.386488,5.60574,-0.415059,-0.446396,-0.503711,5.4317,-0.31108,-0.305977,-0.352605
5.26176,-0.253543,-0.282064,-0.378882,5.61276,-0.415829,-0.449191,-0.507038,5.43873,-0.318667,-0.313408,-0.359319
5.26855,-0.25129,-0.276933,-0.371937,5.61979,-0.416479,-0.451743,-0.511464,5.44592,-0.326297,-0.321104,-0.366346
5.27533,-0.249567,-0.272633,-0.365538,5.62664,-0.418015,-0.454115,-0.512299,5.45326,-0.333513,-0.328887,-0.373643
5.2825,-0.248339,-0.269038,-0.359218,5.63333,-0.418149,-0.455599,-0.514045,5.4604,-0.342158,-0.338469,-0.383928
5.28982,-0.247499,-0.265841,-0.353849,5.63995,-0.418588,-0.457333,-0.517569,5.46736,-0.350232,-0.346965,-0.39131
5.29745,-0.24712,-0.263353,-0.348785,5.64674,-0.420655,-0.45964,-0.517979,5.47431,-0.357626,-0.355689,-0.39943
5.30522,-0.247292,-0.261455,-0.343785,5.65353,-0.420552,-0.460414,-0.519035,5.48126,-0.364635,-0.364785,-0.410654
5.3131,-0.247867,-0.259971,-0.339873,5.66033,-0.420824,-0.461552,-0.521928,5.48812,-0.372818,-0.374427,-0.419333
5.32085,-0.248669,-0.258785,-0.335984,5.6673,-0.422811,-0.463456,-0.522059,5.49516,-0.380866,-0.383924,-0.427909
5.32887,-0.249797,-0.257905,-0.332434,5.67409,-0.422706,-0.463877,-0.522514,5.50209,-0.391074,-0.395391,-0.438671
5.33674,-0.251717,-0.257888,-0.329702,5.68089,-0.42298,-0.464721,-0.524933,5.50894,-0.39911,-0.405287,-0.447298
5.34462,-0.254268,-0.258734,-0.32779,5.68786,-0.42496,-0.466347,-0.524725,5.51596,-0.405801,-0.414759,-0.455772
5.35089,-0.258056,-0.260823,-0.327305,5.69483,-0.424763,-0.466463,-0.524783,5.52298,-0.411255,-0.423463,-0.466407
5.35711,-0.261726,-0.262763,-0.326699,5.7018,-0.425022,-0.467101,-0.526895,5.52999,-0.414555,-0.429921,-0.473974
5.36321,-0.266618,-0.265814,-0.327573,5.70893,-0.426878,-0.468427,-0.526268,5.53701,-0.418081,-0.43633,-0.480947
5.36923,-0.272918,-0.270566,-0.329531,5.71588,-0.426717,-0.46849,-0.526458,5.54403,-0.421571,-0.442571,-0.489988
5.37511,-0.2791,-0.275728,-0.333319,5.72283,-0.426805,-0.468682,-0.52738,5.55105,-0.424155,-0.447816,-0.496026
